# x	y
1.000000	0.000000
1.000000	0.010000
0.999900	0.020000
0.999700	0.029999
0.999400	0.039996
0.999000	0.049990
0.998500	0.059980
0.997900	0.069965
0.997201	0.079944
0.996401	0.089916
0.995502	0.099880
0.994503	0.109835
0.993405	0.119780
0.992207	0.129714
0.990910	0.139636
0.989514	0.149545
0.988018	0.159440
0.986424	0.169321
0.984731	0.179185
0.982939	0.189032
0.981048	0.198862
0.979060	0.208672
0.976973	0.218463
0.974788	0.228232
0.972506	0.237980
0.970126	0.247705
0.967649	0.257407
0.965075	0.267083
0.962404	0.276734
0.959637	0.286358
0.956773	0.295954
0.953814	0.305522
0.950759	0.315060
0.947608	0.324568
0.944362	0.334044
0.941022	0.343487
0.937587	0.352898
0.934058	0.362273
0.930435	0.371614
0.926719	0.380918
0.922910	0.390186
0.919008	0.399415
0.915014	0.408605
0.910928	0.417755
0.906750	0.426864
0.902482	0.435932
0.898123	0.444957
0.893673	0.453938
0.889134	0.462874
0.884505	0.471766
0.879787	0.480611
0.874981	0.489409
0.870087	0.498159
0.865105	0.506859
0.860037	0.515510
0.854882	0.524111
0.849641	0.532660
0.844314	0.541156
0.838902	0.549599
0.833406	0.557988
0.827827	0.566322
0.822163	0.574601
0.816417	0.582822
0.810589	0.590986
0.804679	0.599092
0.798688	0.607139
0.792617	0.615126
0.786466	0.623052
0.780235	0.630917
0.773926	0.638719
0.767539	0.646458
0.761074	0.654134
0.754533	0.661745
0.747915	0.669290
0.741223	0.676769
0.734455	0.684181
0.727613	0.691526
0.720698	0.698802
0.713710	0.706009
0.706650	0.713146
0.699518	0.720212
0.692316	0.727208
0.685044	0.734131
0.677703	0.740981
0.670293	0.747758
0.662815	0.754461
0.655271	0.761089
0.647660	0.767642
0.639983	0.774119
0.632242	0.780518
0.624437	0.786841
0.616569	0.793085
0.608638	0.799251
0.600645	0.805337
0.592592	0.811344
0.584478	0.817270
0.576306	0.823115
0.568075	0.828878
0.559786	0.834558
0.551440	0.840156
0.543039	0.845671
0.534582	0.851101
0.526071	0.856447
0.517506	0.861707
0.508889	0.866883
0.500221	0.871971
0.491501	0.876974
0.482731	0.881889
0.473912	0.886716
0.465045	0.891455
0.456131	0.896106
0.447169	0.900667
0.438163	0.905139
0.429111	0.909520
0.420016	0.913811
0.410878	0.918011
0.401698	0.922120
0.392477	0.926137
0.383215	0.930062
0.373915	0.933894
0.364576	0.937633
0.355199	0.941279
0.345787	0.944831
0.336338	0.948289
0.326856	0.951652
0.317339	0.954921
0.307790	0.958094
0.298209	0.961172
0.288597	0.964154
0.278956	0.967040
0.269285	0.969830
0.259587	0.972523
0.249862	0.975118
0.240110	0.977617
0.230334	0.980018
0.220534	0.982322
0.210711	0.984527
0.200866	0.986634
0.190999	0.988643
0.181113	0.990553
0.171207	0.992364
0.161284	0.994076
0.151343	0.995689
0.141386	0.997202
0.131414	0.998616
0.121428	0.999930
0.111429	1.001144
0.101417	1.002259
0.091395	1.003273
0.081362	1.004187
0.071320	1.005000
0.061270	1.005714
0.051213	1.006326
0.041150	1.006838
0.031081	1.007250
0.021009	1.007561
0.010933	1.007771
0.000855	1.007880
-0.009223	1.007889
-0.019302	1.007796
-0.029380	1.007603
-0.039456	1.007310
-0.049529	1.006915
-0.059599	1.006420
-0.069663	1.005824
-0.079721	1.005127
-0.089772	1.004330
-0.099816	1.003432
-0.109850	1.002434
-0.119874	1.001336
-0.129888	1.000137
-0.139889	0.998838
-0.149877	0.997439
-0.159852	0.995940
-0.169811	0.994342
-0.179755	0.992644
-0.189681	0.990846
-0.199589	0.988949
-0.209479	0.986953
-0.219348	0.984859
-0.229197	0.982665
-0.239024	0.980373
-0.248827	0.977983
-0.258607	0.975495
-0.268362	0.972909
-0.278091	0.970225
-0.287794	0.967444
-0.297468	0.964566
-0.307114	0.961591
-0.316730	0.958520
-0.326315	0.955353
-0.335868	0.952090
-0.345389	0.948731
-0.354877	0.945277
-0.364329	0.941729
-0.373747	0.938085
-0.383127	0.934348
-0.392471	0.930516
-0.401776	0.926592
-0.411042	0.922574
-0.420268	0.918464
-0.429452	0.914261
-0.438595	0.909966
-0.447695	0.905580
-0.456750	0.901103
-0.465761	0.896536
-0.474727	0.891878
